"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Trinidad and Tobago","TTO","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14980996141.9448","15447265844.2353","17006355221.2078","16892563187.1861","17495151425.0252","18161701498.6683","19457443999.3167","20921199225.3742","22620955445.2845","24436245868.9861","26122679066.8793","27211609208.485","29371315632.5651","33612824250.5227","36285061092.6402","38537977995.436","43628096714.3221","45702267920.6443","47252368687.2294","45177172591.4741","46678511554.437","46541111297.6005","50006944497.6687","51773083449.2087","53768229363.594","53350202913.2682","49334459824.8102","46965997052.3523","46683043432.2707","46851696386.3622","42598557065.8992","42156628469.72","42781488704.4562","43358044210.0802","",
"Tunisia","TUN","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55817500083.5671","57996919661.4057","62524001967.3164","63893170607.7354","65923958376.3768","67474272230.0111","72296038356.0154","76229624956.4814","79876269152.4653","84712485285.0947","88702420396.6336","92069805245.6814","93287481036.3743","97674231108.8385","103764991750.33","107382805445.44","113014066965.906","120596769493.159","125707397050.222","129533238981.267","133381843467.636","130652005448.976","136161178663.498","139469801305.421","143779875669.535","145171237995.384","146793419079.1","150078418990.446","154017872597.193","156463440234.814","142363058072.861","149105829130.527","153091902425.379","153151847959.48","",
"Turkiye","TUR","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","672761611106.431","677607371950.863","711729205521.844","766185494563.632","730418826596.205","787963171069.389","846112209271.085","910227746541.109","932110989247.673","901694637937.959","964211288589.354","908769076294.862","967363980381.772","1023115159984.73","1123338870245.12","1224352926925.16","1309420822415.08","1375461565451.23","1386671915201.93","1319790593908.48","1431010724099.15","1591285507657.86","1667484098204.53","1808983747224.41","1898342391652.7","2013846785874.17","2080768610398.09","2236867819305.69","2304268458170.27","2323129230235.18","2366336484467.21","2637031078345.11","2782949291104.77","2925190509873.26","",
"Tuvalu","TUV","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26255717.3793806","27203334.3532158","27961977.9172331","29111445.5514092","32105085.1937677","30498401.6056254","28680278.8970769","31549254.034044","36439756.3133904","35869885.5960717","35521772.228235","35521772.228235","38904798.1547335","37213285.1914843","36367528.7098596","34676015.7466103","35521772.228235","38059041.6731089","40596311.1179828","38059041.6731089","37213285.1914843","39750554.6363582","38904798.1547335","40596311.1179828","40596311.1179828","44825093.526106","47362362.97098","48521979.6829355","49195117.2666606","55994914.8032745","53601170.2333323","54568208.1944219","54937803.7768919","57054452.5324326","",
"Tanzania","TZA","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45548129428.1548","46491881301.4301","46763543653.4223","47327418840.9974","48069352690.1593","49785386216.9528","52047816781.4102","53882647114.4695","55880891332.3396","58598861751.0546","61247990089.9863","64966238148.1991","69574420093.5316","74216974922.1865","79786079165.5657","85751141168.8186","91352595553.1122","97535828141.9214","103082121917","108513627413.436","115389618835.616","124242489748.378","129833592573.948","138638368792.753","147972144106.593","157088158594.028","167875584975.536","179227797329.556","189028119923.261","199991750878.748","203975515772.129","212790081675.953","222506089071.156","233786087616.827","",
"Uganda","UGA","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18976161859.31","20030116010.2769","20714816861.9274","22439593108.7076","23876542912.9441","26627895166.6682","29043608326.1892","30524832892.4193","32022156984.4972","34601204977.308","35688342775.5911","37538305526.1714","40816407789.0528","43458559445.72","46416884994.9654","49356264462.1979","54679211422.7984","59279059602.2664","64441525832.5968","68824527391.806","72704586957.4991","79532751291.9507","82584785315.0513","85547023791.0966","89915317733.6013","94579998410.3165","99101868411.0026","102205149786.109","108648084530.548","115643657676.452","119056656372.302","123267190675.87","128922716406.488","135803286914.102","",
"Ukraine","UKR","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187655664317.08","1084329621524.8","976980988971.71","838249688543.938","646290509873.845","567443067664.463","510698760898.017","495377798079.127","485965619905.014","484993688664.687","513608316297.111","558805848150.117","588644109014.484","644663072358.952","720703354362.258","742837814820.854","799081191369.321","864732459094.674","884132659144.793","750306202910.184","781008765496.746","823536885932.544","824791255870.238","825166033548.36","741998415570.006","669483005310.266","685824964591.911","702010243652.423","726498904629.557","749743265142.841","721606765394.667","746470597165.433","531796221852.748","560110836211.851","",
"Upper middle income","UMC","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12443148091692.9","12677899455342.8","13089838505893.2","13668571161654","14178829672624.9","14708414423317.3","15535135526195.6","16394095585496.4","16731218186776.5","17208899328873.1","18212658761191.5","18810763606345.2","19682363050190.4","20779297291113.7","22397851721727.3","23967798826097.3","25913192740579.6","28210350107371","29847952647824.9","30601514686525.4","33088910535212.1","35285713762494.2","37186056347522.3","39158486233980.4","40921145901796.1","42576581304319.9","44443625118010.8","46695865610169.4","48862142796919.3","50741907042761.7","50259765233117.7","53916748012323.3","55606295291582.5","57999070121150.5","",
"Uruguay","URY","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43792346295.6244","45342073570.6598","48938420224.6369","50238981306.1369","53897053675.9428","53116840482.6386","56079675410.2564","60873188404.5392","63623980886.9528","62656294545.5618","61447071522.0626","59084966236.5068","54516512383.8832","54955525089.6168","57705587689.3878","62010500777.5518","64552049119.8041","68774728413.6769","73710102417.2944","76837986334.2239","82833969175.2453","87109968853.6575","90192075235.1316","94374767564.4794","97431369259.2411","97792587543.0089","99445084893.0124","101175803767.725","101342518889.64","102283333210.989","94734678136.4358","100003719372.588","104711152067.69","105095939557.641","",
"United States","USA","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11077900303189.8","11065901509335","11455697578396","11770934990303","12245188636483.7","12573902243850.1","13048286993253.9","13628561010065.5","14239547573257","14921397636720.2","15529830421656.1","15678223906470.6","15944823845281","16390578291949.3","17021250323630.5","17614194078716.5","18104668294995.9","18467460192997.4","18488436872853.9","18012082253512","18497542558601.3","18786919382280.5","19216973268992.8","19623956113038.4","20119229405792.3","20711851459007.1","21088693545824.5","21606973981864.9","22247945960330.3","22822794023500","22329130338514.2","23681171000000","24276130895651.5","24977117772096.2","",
"Uzbekistan","UZB","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86251276066.5949","85826919783.894","76214304770.4015","74461375757.3367","70589384223.1175","69954079761.2543","71143299119.3376","74842750671.0987","78060988950.7514","81417611477.0341","84539976877.2926","88060084771.0411","91559141841.5982","95434499149.4921","102543415569.086","109670190329.845","117842175154.986","129005370659.47","140653473297.985","151977390655.793","163523368286.661","175828730509.989","188316869190.095","202057504405.08","215946610815.457","231535307548.99","245270331147.858","256050635796.195","270284991806.051","288610108824.551","293122074101.851","316673503929.411","335678164943.493","356797075898.852","",
"St. Vincent and the Grenadines","VCT","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825866129.243349","835244460.195642","888515855.957919","926284272.878735","914727733.868875","985771437.648391","998467306.3174","1033465091.81847","1075735828.64103","1104891612.0471","1123001138.07256","1142633792.32654","1203674741.50728","1284216670.67502","1337058318.6698","1370331781.59086","1466212885.9701","1514934679.75501","1521064723.69353","1500101506.93446","1433039950.07333","1424351763.44961","1441004033.45577","1476488529.69972","1494948392.05409","1536555215.57733","1600259745.06891","1623444798.47378","1674999097.25515","1686083025.96307","1623037920.07817","1635272332.5254","1752355098.43383","1857778693.76467","",
"Venezuela, RB","VEN","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5891955133.95725","5868618225.98452","6061454781.33813","6272715211.40706","6492573449.67647","6752964212.31957","6835257519.3813","6384486718.0133","6422562725.75828","5895639908.90031","5022348247.39445","4706685860.60542","4623164295.22933","4603512162.19966","4677207661.06091","4642816428.259","4730022768.57815","4867587699.78582","4788979167.66715","4964620106.61981","4899522415.95903","","",
"Viet Nam","VNM","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161662915527.566","171299389618.391","186110016142.367","201134176471.976","218912388019.209","239797680998.61","262194826367.016","283569169231.976","299915387686.359","314232109294.403","335560036797.161","356340911874.838","378864583034.311","405002691161.065","435525356944.074","468395534555.077","501079963291.044","536804481752.599","567197123348.626","597813842917.616","636212889630.382","677014296785.697","714280851405.542","753948515703.971","802368922391.051","858431677101.791","915860832928.699","979423318291.117","1052537336148.14","1129996323741.92","1162375387665.02","1192059299524.62","1288896409184.75","1353939673735.47","",
"Vanuatu","VUT","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459244127.415578","473699472.288518","485946563.472325","489520447.732369","533976081.210957","539336907.601022","551889086.465565","578969250.127032","585782874.99679","587758680.929172","622582260.4874","601429514.623078","570165291.340096","594615889.75332","618325560.941901","651129750.613356","706219868.963293","726529991.709394","767222877.125579","790525764.739846","800477434.325739","825610848.024418","833949911.297853","837814355.253835","864095479.751471","867262580.437201","907926409.883792","965282893.86205","993278320.565723","1025472334.87571","974275716.451346","959152084.277748","977529985.045857","999162154.408478","",
"World","WLD","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59408038315128","59903260220214.4","60666706360343.2","61582406413279.5","63212997122766.8","65158997969773.6","67561915129597.4","70227424531586.8","71981084970571.1","74583785947005.1","78155102543290","80040503322318.1","82240301877181.5","85255632646466","89637784095344.2","93736275859522.3","98606905428436.7","103735797587751","106626534064016","105879893603419","111273927314625","115648361521135","119240600186441","123104782197588","127316676542368","131539984937345","135812292210561","140983045938654","146130603664558","150414130437322","146174270939796","155599665740431","160888223411107","166154907534126","",
