"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CAN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1633.8211,1749.0449,1882.1298,2093.1404,2339.347,2603.2843,2877.0609,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CAN","Population","million",37.9923,39.4538,40.6606,41.4221,42.1159,42.7737,43.4562,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CHE","GDP|PPP|Counterfactual without damage","billion US$2010/yr",554.1454,584.3416,599.9689,631.462,662.6084,691.7573,724.1338,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CHE","Population","million",8.6864,8.8939,9.0241,9.1757,9.3254,9.4874,9.6685,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CHL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",430.2798,476.7274,506.7679,549.5666,597.7787,650.9013,711.4889,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CHL","Population","million",19.3578,19.7585,20.1315,20.4065,20.5708,20.6284,20.6037,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CHN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",20823.6472,26261.2726,31060.2126,35806.3852,39871.4097,43717.8413,47393.9483,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CHN","Population","million",1411.3828,1411.3712,1402.9482,1385.6862,1362.7381,1332.6328,1293.6929,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CIV","GDP|PPP|Counterfactual without damage","billion US$2010/yr",129.6194,172.5423,228.4914,306.6287,395.8787,500.3697,616.513,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CIV","Population","million",26.856,30.2047,33.5919,36.927,40.1497,43.2024,46.0183,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CMR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",92.4572,108.8987,134.3699,174.4308,225.283,289.9846,367.2686,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CMR","Population","million",26.5106,30.0657,33.716,37.3493,40.9424,44.4624,47.8184,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","COD","GDP|PPP|Counterfactual without damage","billion US$2010/yr",94.7567,124.8969,158.1912,209.8352,287.8004,399.3153,546.6115,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","COD","Population","million",92.6371,109.1461,127.4983,147.1076,167.8903,189.5278,211.5692,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","COG","GDP|PPP|Counterfactual without damage","billion US$2010/yr",20.2952,22.6588,26.7813,32.4746,39.5506,48.5013,59.1466,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","COG","Population","million",5.7158,6.4375,7.1829,7.9402,8.692,9.4156,10.1014,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","COL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",664.5907,776.6027,885.219,1026.7471,1202.1288,1399.7147,1620.013,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","COL","Population","million",51.0151,52.8939,54.6868,56.0904,57.1136,57.7512,58.0579,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CRI","GDP|PPP|Counterfactual without damage","billion US$2010/yr",97.5938,115.1871,130.645,151.0302,173.1313,196.026,219.857,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CRI","Population","million",5.1455,5.3043,5.4583,5.5869,5.6881,5.7593,5.7974,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CUB","GDP|PPP|Counterfactual without damage","billion US$2010/yr",72.6736,80.6085,99.157,122.8115,155.911,196.5178,244.0899,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CUB","Population","million",11.3982,11.3122,11.2446,11.1315,10.979,10.7828,10.5504,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CYP","GDP|PPP|Counterfactual without damage","billion US$2010/yr",35.9265,40.9106,46.5246,52.2366,57.3584,62.8004,68.6758,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CYP","Population","million",1.2407,1.2774,1.3069,1.334,1.3602,1.3869,1.414,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CZE","GDP|PPP|Counterfactual without damage","billion US$2010/yr",395.3227,404.8448,433.0449,460.1689,483.1916,508.2805,535.4379,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","CZE","Population","million",10.5968,10.789,10.6405,10.4894,10.3569,10.2605,10.1916,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","DEU","GDP|PPP|Counterfactual without damage","billion US$2010/yr",4078.7929,4077.7617,4234.2174,4416.5973,4607.5179,4847.8407,5110.3358,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","DEU","Population","million",83.7329,83.1263,82.4598,81.9027,81.4023,80.9679,80.5313,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","DNK","GDP|PPP|Counterfactual without damage","billion US$2010/yr",304.8726,325.34,343.0728,361.4513,378.0281,399.2977,424.51,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","DNK","Population","million",5.8433,5.8698,5.9254,5.9817,6.0301,6.0781,6.1375,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","DOM","GDP|PPP|Counterfactual without damage","billion US$2010/yr",193.3939,240.6793,303.2081,367.0963,428.0423,488.0182,551.6717,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","DOM","Population","million",11.0254,11.6414,12.1775,12.6302,12.9917,13.2558,13.4526,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","DZA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",437.6875,488.1046,513.159,562.8984,618.3206,683.8888,770.8586,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","DZA","Population","million",43.8883,47.2069,50.3498,53.2382,55.983,58.6368,61.1032,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ECU","GDP|PPP|Counterfactual without damage","billion US$2010/yr",191.0012,200.3342,225.9079,255.0779,288.802,327.7229,374.5374,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ECU","Population","million",17.6247,18.5805,19.4879,20.2583,20.8803,21.3833,21.7777,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","EGY","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1216.3115,1445.1649,1840.3218,2383.6422,3042.5751,3804.9564,4711.1829,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","EGY","Population","million",108.5104,117.1798,126.7888,136.832,147.0119,156.833,165.8638,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ERI","GDP|PPP|Counterfactual without damage","billion US$2010/yr",5.8154,6.4696,7.5154,9.5017,12.5075,16.7613,22.1679,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ERI","Population","million",3.574,3.9134,4.2761,4.6316,4.959,5.2419,5.4824,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ESP","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1626.5496,1812.7125,1914.7313,2066.3965,2229.053,2417.7167,2627.8616,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ESP","Population","million",47.5945,47.3281,47.4949,47.7876,48.1725,48.6288,49.1419,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","EST","GDP|PPP|Counterfactual without damage","billion US$2010/yr",45.5962,45.7374,53.3804,58.1519,61.0594,63.1763,65.1034,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","EST","Population","million",1.3365,1.34,1.3032,1.2717,1.2457,1.225,1.2076,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ETH","GDP|PPP|Counterfactual without damage","billion US$2010/yr",254.3372,333.773,454.9352,626.5543,845.9324,1131.3718,1479.6654,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ETH","Population","million",117.2907,132.7986,149.032,165.3075,181.3278,196.8731,211.9264,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","EU27","GDP|PPP|Counterfactual without damage","billion US$2010/yr",17941.2917,19095.3379,20472.304,21806.2284,22989.997,24298.94069999999,25732.3382,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","EU27","Population","million",447.8790000000001,443.6964,440.8699,438.7874000000001,437.0559,435.5789,434.2866999999999,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","FIN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",251.9178,253.4534,268.8423,282.0122,293.7038,307.9028,324.7022,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","FIN","Population","million",5.5561,5.5051,5.477,5.4587,5.4441,5.4353,5.4431,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","FRA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2749.3065,2882.4907,3071.7325,3247.2717,3404.1505,3589.8679,3807.507,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","FRA","Population","million",64.818,64.7393,65.3338,66.1037,66.9077,67.6279,68.2413,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GAB","GDP|PPP|Counterfactual without damage","billion US$2010/yr",30.2615,33.0849,37.6205,45.3216,53.7729,63.1016,72.6354,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GAB","Population","million",2.3004,2.5495,2.7921,3.0234,3.2458,3.4555,3.6468,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GBR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2728.5081,2961.4196,3182.0449,3445.8974,3736.757,4097.5098,4510.1264,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GBR","Population","million",67.3254,67.4562,68.2525,69.1563,70.1362,71.2303,72.4188,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GEO","GDP|PPP|Counterfactual without damage","billion US$2010/yr",50.2212,73.5116,93.5757,113.2387,126.7681,136.3467,143.9856,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GEO","Population","million",3.7514,3.6618,3.4981,3.3461,3.2067,3.0753,2.9458,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GHA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",160.8086,183.1875,229.2184,292.2035,367.6552,459.6621,565.315,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GHA","Population","million",32.3042,35.8141,39.391,42.9591,46.5571,50.1158,53.5525,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GRC","GDP|PPP|Counterfactual without damage","billion US$2010/yr",279.8135,321.2234,350.6492,374.8572,399.5322,426.6675,455.5974,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GRC","Population","million",10.6023,10.3055,10.1387,10.0089,9.9031,9.8109,9.7252,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GTM","GDP|PPP|Counterfactual without damage","billion US$2010/yr",148.2861,171.7136,204.8422,243.4153,289.5117,343.6504,407.6247,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","GTM","Population","million",17.3667,18.7583,20.1791,21.4776,22.6463,23.6477,24.464,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HKG","GDP|PPP|Counterfactual without damage","billion US$2010/yr",370.2566,413.6685,459.0635,492.7752,509.5272,513.399,511.0447,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HKG","Population","million",7.4355,7.4569,7.4774,7.4606,7.427,7.3874,7.3607,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HND","GDP|PPP|Counterfactual without damage","billion US$2010/yr",53.3624,63.7276,75.9119,91.075,110.5354,135.037,166.4163,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HND","Population","million",10.1208,10.9255,11.6949,12.3889,12.9857,13.4835,13.9033,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HRV","GDP|PPP|Counterfactual without damage","billion US$2010/yr",111.2271,135.1641,151.4604,162.4688,167.9497,171.9803,175.5209,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HRV","Population","million",4.1376,3.9577,3.8221,3.6988,3.5814,3.4717,3.3712,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HTI","GDP|PPP|Counterfactual without damage","billion US$2010/yr",35.081,31.8826,35.1876,43.088,53.691,67.6998,86.473,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HTI","Population","million",11.3229,12.1265,12.8916,13.5784,14.1703,14.672,15.0587,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HUN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",302.4031,330.9881,371.3102,404.2268,426.7812,446.7897,466.6256,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","HUN","Population","million",9.8247,9.5376,9.3513,9.1593,8.9618,8.771,8.5963,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IDN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2967.2769,3666.1034,4528.6473,5440.4179,6392.6312,7333.1543,8275.0647,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IDN","Population","million",281.1339,291.944,303.0448,312.3816,319.608,324.7322,327.7903,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IND","GDP|PPP|Counterfactual without damage","billion US$2010/yr",8405.4977,11248.1446,15197.8101,18895.0828,22687.7603,26965.8754,31555.8036,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IND","Population","million",1396.3871,1454.6067,1514.8178,1561.564,1597.494,1621.711,1634.4847,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IRL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",453.1625,557.1088,620.2073,682.26,753.0842,847.0567,957.5599,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IRL","Population","million",4.9526,5.0954,5.2329,5.3849,5.5489,5.7201,5.8909,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IRN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",1189.0812,1324.1198,1409.8256,1547.6787,1665.478,1769.4907,1880.7949,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IRN","Population","million",88.6002,91.6111,95.02,98.0216,100.5521,102.685,104.3389,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IRQ","GDP|PPP|Counterfactual without damage","billion US$2010/yr",371.2787,400.0732,446.0324,569.156,822.2225,1130.5066,1478.1025,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","IRQ","Population","million",42.821,47.5016,52.5846,57.837,63.1179,68.1804,72.8657,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ISL","GDP|PPP|Counterfactual without damage","billion US$2010/yr",17.4085,20.182,22.4118,25.1391,27.9662,30.6258,33.1916,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ISL","Population","million",0.3677,0.3785,0.3873,0.3968,0.4052,0.4128,0.42,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ISR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",328.7135,394.9288,452.6575,520.9369,596.1322,672.8814,752.1735,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ISR","Population","million",8.8463,9.4666,10.1444,10.846,11.5737,12.3254,13.0818,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ITA","GDP|PPP|Counterfactual without damage","billion US$2010/yr",2171.2251,2341.9182,2427.5599,2553.288,2665.1627,2799.1632,2947.6739,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","ITA","Population","million",59.9732,58.5938,57.7946,57.1614,56.6111,56.0978,55.5872,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","JAM","GDP|PPP|Counterfactual without damage","billion US$2010/yr",27.2292,29.3856,31.2755,33.4817,36.5795,40.537,45.6342,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","JAM","Population","million",2.8366,2.8608,2.8803,2.8842,2.872,2.8435,2.8018,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","JOR","GDP|PPP|Counterfactual without damage","billion US$2010/yr",94.7359,102.551,114.1171,131.5808,154.5204,182.2299,216.4106,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","JOR","Population","million",11.0172,12.0129,13.0932,14.1797,15.2088,16.15,16.945,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","JPN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",4746.2596,4938.4525,5073.7196,5235.2678,5393.9046,5578.6263,5820.7046,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","JPN","Population","million",126.261,122.9555,119.3545,116.0572,112.672,109.2691,105.9877,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","KAZ","GDP|PPP|Counterfactual without damage","billion US$2010/yr",458.9907,578.0698,648.4241,720.4834,780.6334,837.5005,899.2293,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","KAZ","Population","million",18.7721,20.0076,20.8194,21.583,22.3048,22.9804,23.5751,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","KEN","GDP|PPP|Counterfactual without damage","billion US$2010/yr",222.0135,282.1532,357.5548,456.3851,575.8659,723.0188,892.1603,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","KEN","Population","million",52.1956,57.6787,63.4287,69.106,74.5426,79.6179,84.3062,"","","","","","","","","",""
"Downscaling[REMIND-MAgPIE 3.3-4.8]","Below 2?C","KGZ","GDP|PPP|Counterfactual without damage","billion US$2010/yr",30.3599,39.2229,46.6529,55.0346,63.8492,74.0784,86.7386,"","","","","","","","","",""
